ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 1,Dec,2017,"7,001"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 1,Dec,2018,"6,510"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Jan,2017,"6,260"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Jan,2018,"5,191"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Jan,2019,"5,055"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Feb,2017,"5,775"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Feb,2018,"5,001"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Feb,2019,"4,622"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Mar,2017,"6,155"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Mar,2018,"4,880"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Apr,2017,"5,577"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Apr,2018,"4,847"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,May,2017,"6,296"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,May,2018,"5,026"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Jun,2017,"5,610"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Jun,2018,"4,582"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Jul,2017,"5,999"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Jul,2018,"5,221"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Aug,2016,"8,047"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Aug,2017,"5,244"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Aug,2018,"5,276"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Sep,2016,"7,265"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Sep,2017,"5,503"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Sep,2018,"5,064"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Oct,2016,"6,721"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Oct,2017,"5,318"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Oct,2018,"5,295"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Nov,2016,"6,880"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Nov,2017,"5,121"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Nov,2018,"5,273"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Dec,2016,"6,609"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Dec,2017,"5,151"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 2,Dec,2018,"5,077"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Jan,2017,"2,057"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Jan,2018,"1,725"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Jan,2019,"1,454"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Feb,2017,"1,924"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Feb,2018,"1,839"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Feb,2019,"1,460"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Mar,2017,"2,153"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Mar,2018,"1,810"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Apr,2017,"1,948"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Apr,2018,"1,654"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,May,2017,"2,170"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,May,2018,"1,647"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Jun,2017,"1,913"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Jun,2018,"1,358"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Jul,2017,"1,952"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Jul,2018,"1,516"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Aug,2016,"3,362"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Aug,2017,"1,909"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Aug,2018,"1,724"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Sep,2016,"2,542"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Sep,2017,"1,837"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Sep,2018,"1,674"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Oct,2016,"2,499"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Oct,2017,"1,848"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Oct,2018,"1,676"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Nov,2016,"2,389"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Nov,2017,"1,818"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Nov,2018,"1,648"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Dec,2016,"2,443"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Dec,2017,"1,830"
Bus,Outer Sydney Metro Contract 10,Adult Single Bus Trip 3,Dec,2018,"1,641"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Jan,2017,"16,361"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Jan,2018,"18,748"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Jan,2019,"18,527"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Feb,2017,"21,902"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Feb,2018,"25,649"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Feb,2019,"24,606"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Mar,2017,"25,114"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Mar,2018,"27,461"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Apr,2017,"17,799"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Apr,2018,"21,790"
Bus,Outer Sydney Metro Contract 10,Child/Youth,May,2017,"25,901"
Bus,Outer Sydney Metro Contract 10,Child/Youth,May,2018,"27,756"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Jun,2017,"22,985"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Jun,2018,"24,038"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Jul,2016,"14,668"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Jul,2017,"21,490"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Jul,2018,"23,030"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Aug,2016,"20,750"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Aug,2017,"25,210"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Aug,2018,"27,260"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Sep,2016,"19,337"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Sep,2017,"22,319"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Sep,2018,"24,168"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Oct,2016,"20,622"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Oct,2017,"23,609"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Oct,2018,"23,104"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Nov,2016,"22,603"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Nov,2017,"25,122"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Nov,2018,"24,877"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Dec,2016,"18,213"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Dec,2017,"20,044"
Bus,Outer Sydney Metro Contract 10,Child/Youth,Dec,2018,"19,232"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Jan,2017,"2,818"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Jan,2018,"2,434"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Jan,2019,"2,147"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Feb,2017,"2,618"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Feb,2018,"1,966"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Feb,2019,"1,731"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Mar,2017,"3,914"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Mar,2018,"2,721"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Apr,2017,"2,711"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Apr,2018,"2,378"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,May,2017,"3,730"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,May,2018,"2,978"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Jun,2017,"3,550"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Jun,2018,"2,407"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Jul,2017,"3,350"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Jul,2018,"2,608"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Aug,2016,"5,341"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Aug,2017,"3,433"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Aug,2018,"2,767"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Sep,2016,"4,523"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Sep,2017,"3,075"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Sep,2018,"2,688"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Oct,2016,"4,216"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Oct,2017,"3,081"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Oct,2018,"2,589"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Nov,2016,"4,591"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Nov,2017,"3,218"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Nov,2018,"2,942"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Dec,2016,"3,547"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Dec,2017,"2,886"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 1,Dec,2018,"2,462"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Jan,2017,"2,518"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Jan,2018,"2,609"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Jan,2019,"2,316"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Feb,2017,"1,462"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Feb,2018,"1,382"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Feb,2019,"1,257"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Mar,2017,"1,491"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Mar,2018,"1,569"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Apr,2017,"2,471"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Apr,2018,"2,082"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,May,2017,"1,854"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,May,2018,"1,451"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Jun,2017,"1,934"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Jun,2018,"1,378"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Jul,2017,"2,624"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Jul,2018,"2,117"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Aug,2016,"2,234"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Aug,2017,"1,599"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Aug,2018,"1,510"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Sep,2016,"2,414"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Sep,2017,"2,231"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Sep,2018,"1,776"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Oct,2016,"2,432"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Oct,2017,"1,956"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Oct,2018,"1,963"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Nov,2016,"1,960"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Nov,2017,"1,667"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Nov,2018,"1,641"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Dec,2016,"2,585"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Dec,2017,"2,475"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 2,Dec,2018,"1,991"
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Jan,2017,675
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Jan,2018,650
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Jan,2019,540
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Feb,2017,292
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Feb,2018,327
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Feb,2019,330
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Mar,2017,335
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Mar,2018,371
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Apr,2017,496
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Apr,2018,526
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,May,2017,415
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,May,2018,371
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Jun,2017,451
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Jun,2018,358
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Jul,2017,609
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Jul,2018,625
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Aug,2016,703
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Aug,2017,355
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Aug,2018,384
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Sep,2016,722
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Sep,2017,449
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Sep,2018,368
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Oct,2016,591
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Oct,2017,407
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Oct,2018,436
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Nov,2016,556
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Nov,2017,381
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Nov,2018,463
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Dec,2016,656
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Dec,2017,604
Bus,Outer Sydney Metro Contract 10,Child/Youth Single Bus Trip 3,Dec,2018,586
Bus,Outer Sydney Metro Contract 10,Concession,Jan,2017,"11,817"
Bus,Outer Sydney Metro Contract 10,Concession,Jan,2018,"12,163"
Bus,Outer Sydney Metro Contract 10,Concession,Jan,2019,"10,433"
Bus,Outer Sydney Metro Contract 10,Concession,Feb,2017,"13,359"
Bus,Outer Sydney Metro Contract 10,Concession,Feb,2018,"13,745"
Bus,Outer Sydney Metro Contract 10,Concession,Feb,2019,"11,217"
Bus,Outer Sydney Metro Contract 10,Concession,Mar,2017,"19,025"
Bus,Outer Sydney Metro Contract 10,Concession,Mar,2018,"18,751"
Bus,Outer Sydney Metro Contract 10,Concession,Apr,2017,"14,440"
Bus,Outer Sydney Metro Contract 10,Concession,Apr,2018,"15,003"
Bus,Outer Sydney Metro Contract 10,Concession,May,2017,"19,325"
Bus,Outer Sydney Metro Contract 10,Concession,May,2018,"18,374"
Bus,Outer Sydney Metro Contract 10,Concession,Jun,2017,"14,115"
Bus,Outer Sydney Metro Contract 10,Concession,Jun,2018,"14,276"
Bus,Outer Sydney Metro Contract 10,Concession,Jul,2016,"46,653"
Bus,Outer Sydney Metro Contract 10,Concession,Jul,2017,"15,093"
Bus,Outer Sydney Metro Contract 10,Concession,Jul,2018,"15,927"
Bus,Outer Sydney Metro Contract 10,Concession,Aug,2016,"17,325"
Bus,Outer Sydney Metro Contract 10,Concession,Aug,2017,"19,945"
Bus,Outer Sydney Metro Contract 10,Concession,Aug,2018,"18,877"
Bus,Outer Sydney Metro Contract 10,Concession,Sep,2016,"15,195"
Bus,Outer Sydney Metro Contract 10,Concession,Sep,2017,"16,815"
Bus,Outer Sydney Metro Contract 10,Concession,Sep,2018,"16,813"
Bus,Outer Sydney Metro Contract 10,Concession,Oct,2016,"15,187"
Bus,Outer Sydney Metro Contract 10,Concession,Oct,2017,"16,711"
Bus,Outer Sydney Metro Contract 10,Concession,Oct,2018,"14,540"
Bus,Outer Sydney Metro Contract 10,Concession,Nov,2016,"13,939"
Bus,Outer Sydney Metro Contract 10,Concession,Nov,2017,"15,629"
Bus,Outer Sydney Metro Contract 10,Concession,Nov,2018,"13,070"
Bus,Outer Sydney Metro Contract 10,Concession,Dec,2016,"12,401"
Bus,Outer Sydney Metro Contract 10,Concession,Dec,2017,"12,860"
Bus,Outer Sydney Metro Contract 10,Concession,Dec,2018,"11,078"
Bus,Outer Sydney Metro Contract 10,Employee,Jan,2019,112
Bus,Outer Sydney Metro Contract 10,Employee,Feb,2019,138
Bus,Outer Sydney Metro Contract 10,Employee,Aug,2018,29
Bus,Outer Sydney Metro Contract 10,Employee,Sep,2018,63
Bus,Outer Sydney Metro Contract 10,Employee,Oct,2018,86
Bus,Outer Sydney Metro Contract 10,Employee,Nov,2018,120
Bus,Outer Sydney Metro Contract 10,Employee,Dec,2018,120
Bus,Outer Sydney Metro Contract 10,Free Travel,Jan,2017,"1,124"
Bus,Outer Sydney Metro Contract 10,Free Travel,Jan,2018,"1,204"
Bus,Outer Sydney Metro Contract 10,Free Travel,Jan,2019,"1,219"
Bus,Outer Sydney Metro Contract 10,Free Travel,Feb,2017,"1,207"
Bus,Outer Sydney Metro Contract 10,Free Travel,Feb,2018,"1,115"
Bus,Outer Sydney Metro Contract 10,Free Travel,Feb,2019,"1,180"
Bus,Outer Sydney Metro Contract 10,Free Travel,Mar,2017,"1,376"
Bus,Outer Sydney Metro Contract 10,Free Travel,Mar,2018,"1,159"
Bus,Outer Sydney Metro Contract 10,Free Travel,Apr,2017,"1,140"
Bus,Outer Sydney Metro Contract 10,Free Travel,Apr,2018,"1,142"
Bus,Outer Sydney Metro Contract 10,Free Travel,May,2017,"1,378"
Bus,Outer Sydney Metro Contract 10,Free Travel,May,2018,"1,264"
Bus,Outer Sydney Metro Contract 10,Free Travel,Jun,2017,"1,131"
Bus,Outer Sydney Metro Contract 10,Free Travel,Jun,2018,"1,020"
Bus,Outer Sydney Metro Contract 10,Free Travel,Jul,2016,835
Bus,Outer Sydney Metro Contract 10,Free Travel,Jul,2017,"1,144"
Bus,Outer Sydney Metro Contract 10,Free Travel,Jul,2018,"1,272"
Bus,Outer Sydney Metro Contract 10,Free Travel,Aug,2016,"1,220"
Bus,Outer Sydney Metro Contract 10,Free Travel,Aug,2017,"1,175"
Bus,Outer Sydney Metro Contract 10,Free Travel,Aug,2018,"1,224"
Bus,Outer Sydney Metro Contract 10,Free Travel,Sep,2016,"1,148"
Bus,Outer Sydney Metro Contract 10,Free Travel,Sep,2017,"1,228"
Bus,Outer Sydney Metro Contract 10,Free Travel,Sep,2018,"1,110"
Bus,Outer Sydney Metro Contract 10,Free Travel,Oct,2016,"1,200"
Bus,Outer Sydney Metro Contract 10,Free Travel,Oct,2017,"1,261"
Bus,Outer Sydney Metro Contract 10,Free Travel,Oct,2018,"1,204"
Bus,Outer Sydney Metro Contract 10,Free Travel,Nov,2016,"1,273"
Bus,Outer Sydney Metro Contract 10,Free Travel,Nov,2017,"1,327"
Bus,Outer Sydney Metro Contract 10,Free Travel,Nov,2018,"1,169"
Bus,Outer Sydney Metro Contract 10,Free Travel,Dec,2016,"1,194"
Bus,Outer Sydney Metro Contract 10,Free Travel,Dec,2017,"1,252"
Bus,Outer Sydney Metro Contract 10,Free Travel,Dec,2018,"1,165"
Bus,Outer Sydney Metro Contract 10,School Student,Jan,2017,"10,558"
Bus,Outer Sydney Metro Contract 10,School Student,Jan,2018,"12,835"
Bus,Outer Sydney Metro Contract 10,School Student,Jan,2019,"11,830"
Bus,Outer Sydney Metro Contract 10,School Student,Feb,2017,"181,708"
Bus,Outer Sydney Metro Contract 10,School Student,Feb,2018,"194,054"
Bus,Outer Sydney Metro Contract 10,School Student,Feb,2019,"188,577"
Bus,Outer Sydney Metro Contract 10,School Student,Mar,2017,"220,437"
Bus,Outer Sydney Metro Contract 10,School Student,Mar,2018,"210,582"
Bus,Outer Sydney Metro Contract 10,School Student,Apr,2017,"77,286"
Bus,Outer Sydney Metro Contract 10,School Student,Apr,2018,"90,368"
Bus,Outer Sydney Metro Contract 10,School Student,May,2017,"226,353"
Bus,Outer Sydney Metro Contract 10,School Student,May,2018,"228,977"
Bus,Outer Sydney Metro Contract 10,School Student,Jun,2017,"188,145"
Bus,Outer Sydney Metro Contract 10,School Student,Jun,2018,"184,131"
Bus,Outer Sydney Metro Contract 10,School Student,Jul,2016,"96,126"
Bus,Outer Sydney Metro Contract 10,School Student,Jul,2017,"96,444"
Bus,Outer Sydney Metro Contract 10,School Student,Jul,2018,"91,906"
Bus,Outer Sydney Metro Contract 10,School Student,Aug,2016,"217,971"
Bus,Outer Sydney Metro Contract 10,School Student,Aug,2017,"211,355"
Bus,Outer Sydney Metro Contract 10,School Student,Aug,2018,"210,584"
Bus,Outer Sydney Metro Contract 10,School Student,Sep,2016,"155,466"
Bus,Outer Sydney Metro Contract 10,School Student,Sep,2017,"141,382"
Bus,Outer Sydney Metro Contract 10,School Student,Sep,2018,"180,365"
Bus,Outer Sydney Metro Contract 10,School Student,Oct,2016,"148,771"
Bus,Outer Sydney Metro Contract 10,School Student,Oct,2017,"156,886"
Bus,Outer Sydney Metro Contract 10,School Student,Oct,2018,"120,229"
Bus,Outer Sydney Metro Contract 10,School Student,Nov,2016,"203,667"
Bus,Outer Sydney Metro Contract 10,School Student,Nov,2017,"198,236"
Bus,Outer Sydney Metro Contract 10,School Student,Nov,2018,"189,697"
Bus,Outer Sydney Metro Contract 10,School Student,Dec,2016,"74,142"
Bus,Outer Sydney Metro Contract 10,School Student,Dec,2017,"66,670"
Bus,Outer Sydney Metro Contract 10,School Student,Dec,2018,"79,218"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,Jan,2017,"97,037"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,Jan,2018,"100,373"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,Jan,2019,"100,457"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,Feb,2017,"98,556"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,Feb,2018,"102,220"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,Feb,2019,"102,117"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,Mar,2017,"108,870"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,Mar,2018,"109,011"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,Apr,2017,"95,481"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,Apr,2018,"98,427"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,May,2017,"113,158"
Bus,Outer Sydney Metro Contract 10,Senior/Pensioner,May,2018,"110,089"
