ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Train,Blue Mountains Line,Sgl Trip Rail Adult,Nov,2018,"5,636"
Train,Blue Mountains Line,Sgl Trip Rail Adult,Dec,2016,"7,381"
Train,Blue Mountains Line,Sgl Trip Rail Adult,Dec,2017,"7,562"
Train,Blue Mountains Line,Sgl Trip Rail Adult,Dec,2018,"5,435"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Jan,2017,"2,542"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Jan,2018,"2,709"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Jan,2019,"2,175"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Feb,2017,"1,229"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Feb,2018,"1,742"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Feb,2019,877
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Mar,2017,"1,478"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Mar,2018,"2,083"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Apr,2017,"2,019"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Apr,2018,"2,886"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,May,2017,"1,214"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,May,2018,"1,771"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Jun,2017,"1,396"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Jun,2018,"1,911"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Jul,2016,622
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Jul,2017,"2,711"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Jul,2018,"2,373"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Aug,2016,"1,428"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Aug,2017,"1,595"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Aug,2018,"1,735"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Sep,2016,"2,018"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Sep,2017,"1,920"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Sep,2018,"1,256"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Oct,2016,"1,855"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Oct,2017,"1,909"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Oct,2018,"1,905"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Nov,2016,"1,427"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Nov,2017,"1,722"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Nov,2018,"1,372"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Dec,2016,"2,466"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Dec,2017,"2,781"
Train,Blue Mountains Line,Sgl Trip Rail Child/Youth,Dec,2018,"1,917"
Train,Central Coast Newcastle Line,Adult,Jan,2017,"981,946"
Train,Central Coast Newcastle Line,Adult,Jan,2018,"821,876"
Train,Central Coast Newcastle Line,Adult,Jan,2019,"908,510"
Train,Central Coast Newcastle Line,Adult,Feb,2017,"1,045,870"
Train,Central Coast Newcastle Line,Adult,Feb,2018,"1,083,682"
Train,Central Coast Newcastle Line,Adult,Feb,2019,"1,024,942"
Train,Central Coast Newcastle Line,Adult,Mar,2017,"1,192,331"
Train,Central Coast Newcastle Line,Adult,Mar,2018,"1,169,498"
Train,Central Coast Newcastle Line,Adult,Apr,2017,"1,018,363"
Train,Central Coast Newcastle Line,Adult,Apr,2018,"1,094,093"
Train,Central Coast Newcastle Line,Adult,May,2017,"1,242,777"
Train,Central Coast Newcastle Line,Adult,May,2018,"1,257,026"
Train,Central Coast Newcastle Line,Adult,Jun,2017,"1,105,407"
Train,Central Coast Newcastle Line,Adult,Jun,2018,"1,066,756"
Train,Central Coast Newcastle Line,Adult,Jul,2016,"1,073,971"
Train,Central Coast Newcastle Line,Adult,Jul,2017,"1,136,943"
Train,Central Coast Newcastle Line,Adult,Jul,2018,"1,162,066"
Train,Central Coast Newcastle Line,Adult,Aug,2016,"1,125,393"
Train,Central Coast Newcastle Line,Adult,Aug,2017,"1,183,406"
Train,Central Coast Newcastle Line,Adult,Aug,2018,"1,212,793"
Train,Central Coast Newcastle Line,Adult,Sep,2016,"1,090,172"
Train,Central Coast Newcastle Line,Adult,Sep,2017,"1,130,681"
Train,Central Coast Newcastle Line,Adult,Sep,2018,"1,127,437"
Train,Central Coast Newcastle Line,Adult,Oct,2016,"1,051,048"
Train,Central Coast Newcastle Line,Adult,Oct,2017,"1,129,542"
Train,Central Coast Newcastle Line,Adult,Oct,2018,"1,073,010"
Train,Central Coast Newcastle Line,Adult,Nov,2016,"1,126,345"
Train,Central Coast Newcastle Line,Adult,Nov,2017,"1,218,336"
Train,Central Coast Newcastle Line,Adult,Nov,2018,"1,134,503"
Train,Central Coast Newcastle Line,Adult,Dec,2016,"998,680"
Train,Central Coast Newcastle Line,Adult,Dec,2017,"936,865"
Train,Central Coast Newcastle Line,Adult,Dec,2018,"898,635"
Train,Central Coast Newcastle Line,Child/Youth,Jan,2017,"101,939"
Train,Central Coast Newcastle Line,Child/Youth,Jan,2018,"79,886"
Train,Central Coast Newcastle Line,Child/Youth,Jan,2019,"87,599"
Train,Central Coast Newcastle Line,Child/Youth,Feb,2017,"63,519"
Train,Central Coast Newcastle Line,Child/Youth,Feb,2018,"68,392"
Train,Central Coast Newcastle Line,Child/Youth,Feb,2019,"64,167"
Train,Central Coast Newcastle Line,Child/Youth,Mar,2017,"66,079"
Train,Central Coast Newcastle Line,Child/Youth,Mar,2018,"72,674"
Train,Central Coast Newcastle Line,Child/Youth,Apr,2017,"92,044"
Train,Central Coast Newcastle Line,Child/Youth,Apr,2018,"92,666"
Train,Central Coast Newcastle Line,Child/Youth,May,2017,"64,423"
Train,Central Coast Newcastle Line,Child/Youth,May,2018,"63,256"
Train,Central Coast Newcastle Line,Child/Youth,Jun,2017,"66,232"
Train,Central Coast Newcastle Line,Child/Youth,Jun,2018,"62,204"
Train,Central Coast Newcastle Line,Child/Youth,Jul,2016,"75,665"
Train,Central Coast Newcastle Line,Child/Youth,Jul,2017,"95,435"
Train,Central Coast Newcastle Line,Child/Youth,Jul,2018,"93,888"
Train,Central Coast Newcastle Line,Child/Youth,Aug,2016,"56,945"
Train,Central Coast Newcastle Line,Child/Youth,Aug,2017,"59,065"
Train,Central Coast Newcastle Line,Child/Youth,Aug,2018,"58,880"
Train,Central Coast Newcastle Line,Child/Youth,Sep,2016,"71,814"
Train,Central Coast Newcastle Line,Child/Youth,Sep,2017,"79,789"
Train,Central Coast Newcastle Line,Child/Youth,Sep,2018,"67,121"
Train,Central Coast Newcastle Line,Child/Youth,Oct,2016,"71,828"
Train,Central Coast Newcastle Line,Child/Youth,Oct,2017,"73,505"
Train,Central Coast Newcastle Line,Child/Youth,Oct,2018,"68,641"
Train,Central Coast Newcastle Line,Child/Youth,Nov,2016,"68,559"
Train,Central Coast Newcastle Line,Child/Youth,Nov,2017,"73,170"
Train,Central Coast Newcastle Line,Child/Youth,Nov,2018,"62,007"
Train,Central Coast Newcastle Line,Child/Youth,Dec,2016,"84,261"
Train,Central Coast Newcastle Line,Child/Youth,Dec,2017,"80,419"
Train,Central Coast Newcastle Line,Child/Youth,Dec,2018,"72,774"
Train,Central Coast Newcastle Line,Concession,Jan,2017,"64,150"
Train,Central Coast Newcastle Line,Concession,Jan,2018,"54,521"
Train,Central Coast Newcastle Line,Concession,Jan,2019,"57,556"
Train,Central Coast Newcastle Line,Concession,Feb,2017,"79,162"
Train,Central Coast Newcastle Line,Concession,Feb,2018,"82,531"
Train,Central Coast Newcastle Line,Concession,Feb,2019,"82,315"
Train,Central Coast Newcastle Line,Concession,Mar,2017,"156,308"
Train,Central Coast Newcastle Line,Concession,Mar,2018,"143,204"
Train,Central Coast Newcastle Line,Concession,Apr,2017,"114,347"
Train,Central Coast Newcastle Line,Concession,Apr,2018,"112,278"
Train,Central Coast Newcastle Line,Concession,May,2017,"152,458"
Train,Central Coast Newcastle Line,Concession,May,2018,"142,217"
Train,Central Coast Newcastle Line,Concession,Jun,2017,"105,397"
Train,Central Coast Newcastle Line,Concession,Jun,2018,"95,651"
Train,Central Coast Newcastle Line,Concession,Jul,2016,"120,568"
Train,Central Coast Newcastle Line,Concession,Jul,2017,"94,295"
Train,Central Coast Newcastle Line,Concession,Jul,2018,"90,063"
Train,Central Coast Newcastle Line,Concession,Aug,2016,"145,413"
Train,Central Coast Newcastle Line,Concession,Aug,2017,"151,254"
Train,Central Coast Newcastle Line,Concession,Aug,2018,"143,233"
Train,Central Coast Newcastle Line,Concession,Sep,2016,"115,934"
Train,Central Coast Newcastle Line,Concession,Sep,2017,"119,134"
Train,Central Coast Newcastle Line,Concession,Sep,2018,"112,482"
Train,Central Coast Newcastle Line,Concession,Oct,2016,"114,758"
Train,Central Coast Newcastle Line,Concession,Oct,2017,"120,591"
Train,Central Coast Newcastle Line,Concession,Oct,2018,"111,307"
Train,Central Coast Newcastle Line,Concession,Nov,2016,"94,764"
Train,Central Coast Newcastle Line,Concession,Nov,2017,"101,472"
Train,Central Coast Newcastle Line,Concession,Nov,2018,"93,669"
Train,Central Coast Newcastle Line,Concession,Dec,2016,"70,273"
Train,Central Coast Newcastle Line,Concession,Dec,2017,"66,093"
Train,Central Coast Newcastle Line,Concession,Dec,2018,"63,311"
Train,Central Coast Newcastle Line,CTP,Jan,2019,"17,970"
Train,Central Coast Newcastle Line,CTP,Feb,2019,"21,211"
Train,Central Coast Newcastle Line,CTP,Nov,2018,994
Train,Central Coast Newcastle Line,CTP,Dec,2018,"12,880"
Train,Central Coast Newcastle Line,Day Pass Child/Youth w/o SAF,Aug,2018,2
Train,Central Coast Newcastle Line,Day Pass Child/Youth w/o SAF,Sep,2017,1
Train,Central Coast Newcastle Line,Day Pass Child/Youth w/o SAF,Oct,2017,1
Train,Central Coast Newcastle Line,Day Pass Child/Youth w/o SAF,Nov,2018,2
Train,Central Coast Newcastle Line,Day Pass without SAF,Jan,2019,79
Train,Central Coast Newcastle Line,Day Pass without SAF,Feb,2019,53
Train,Central Coast Newcastle Line,Day Pass without SAF,Mar,2018,15
Train,Central Coast Newcastle Line,Day Pass without SAF,Apr,2018,16
Train,Central Coast Newcastle Line,Day Pass without SAF,May,2018,17
Train,Central Coast Newcastle Line,Day Pass without SAF,Jun,2018,33
Train,Central Coast Newcastle Line,Day Pass without SAF,Jul,2018,54
Train,Central Coast Newcastle Line,Day Pass without SAF,Aug,2018,59
Train,Central Coast Newcastle Line,Day Pass without SAF,Sep,2017,17
Train,Central Coast Newcastle Line,Day Pass without SAF,Sep,2018,70
Train,Central Coast Newcastle Line,Day Pass without SAF,Oct,2017,7
Train,Central Coast Newcastle Line,Day Pass without SAF,Oct,2018,62
Train,Central Coast Newcastle Line,Day Pass without SAF,Nov,2017,2
Train,Central Coast Newcastle Line,Day Pass without SAF,Nov,2018,63
Train,Central Coast Newcastle Line,Day Pass without SAF,Dec,2018,53
Train,Central Coast Newcastle Line,Employee,Jan,2017,"20,804"
Train,Central Coast Newcastle Line,Employee,Jan,2018,"16,926"
Train,Central Coast Newcastle Line,Employee,Jan,2019,"19,244"
Train,Central Coast Newcastle Line,Employee,Feb,2017,"22,450"
Train,Central Coast Newcastle Line,Employee,Feb,2018,"21,135"
Train,Central Coast Newcastle Line,Employee,Feb,2019,"22,523"
Train,Central Coast Newcastle Line,Employee,Mar,2017,"24,824"
Train,Central Coast Newcastle Line,Employee,Mar,2018,"22,545"
Train,Central Coast Newcastle Line,Employee,Apr,2017,"19,993"
Train,Central Coast Newcastle Line,Employee,Apr,2018,"21,131"
Train,Central Coast Newcastle Line,Employee,May,2017,"25,451"
Train,Central Coast Newcastle Line,Employee,May,2018,"25,161"
Train,Central Coast Newcastle Line,Employee,Jun,2017,"22,981"
Train,Central Coast Newcastle Line,Employee,Jun,2018,"21,243"
Train,Central Coast Newcastle Line,Employee,Jul,2016,"21,733"
Train,Central Coast Newcastle Line,Employee,Jul,2017,"23,378"
Train,Central Coast Newcastle Line,Employee,Jul,2018,"23,084"
Train,Central Coast Newcastle Line,Employee,Aug,2016,"23,970"
Train,Central Coast Newcastle Line,Employee,Aug,2017,"23,906"
Train,Central Coast Newcastle Line,Employee,Aug,2018,"23,820"
Train,Central Coast Newcastle Line,Employee,Sep,2016,"24,260"
Train,Central Coast Newcastle Line,Employee,Sep,2017,"21,438"
Train,Central Coast Newcastle Line,Employee,Sep,2018,"21,567"
Train,Central Coast Newcastle Line,Employee,Oct,2016,"22,889"
Train,Central Coast Newcastle Line,Employee,Oct,2017,"21,902"
Train,Central Coast Newcastle Line,Employee,Oct,2018,"21,797"
Train,Central Coast Newcastle Line,Employee,Nov,2016,"25,367"
Train,Central Coast Newcastle Line,Employee,Nov,2017,"24,558"
Train,Central Coast Newcastle Line,Employee,Nov,2018,"22,776"
Train,Central Coast Newcastle Line,Employee,Dec,2016,"22,145"
Train,Central Coast Newcastle Line,Employee,Dec,2017,"19,941"
Train,Central Coast Newcastle Line,Employee,Dec,2018,"19,078"
Train,Central Coast Newcastle Line,Free Travel,Jan,2017,"2,046"
Train,Central Coast Newcastle Line,Free Travel,Jan,2018,"1,876"
Train,Central Coast Newcastle Line,Free Travel,Jan,2019,"2,349"
Train,Central Coast Newcastle Line,Free Travel,Feb,2017,"2,407"
Train,Central Coast Newcastle Line,Free Travel,Feb,2018,"2,340"
Train,Central Coast Newcastle Line,Free Travel,Feb,2019,"2,779"
Train,Central Coast Newcastle Line,Free Travel,Mar,2017,"2,597"
Train,Central Coast Newcastle Line,Free Travel,Mar,2018,"2,564"
Train,Central Coast Newcastle Line,Free Travel,Apr,2017,"2,339"
Train,Central Coast Newcastle Line,Free Travel,Apr,2018,"2,614"
Train,Central Coast Newcastle Line,Free Travel,May,2017,"2,762"
Train,Central Coast Newcastle Line,Free Travel,May,2018,"2,745"
Train,Central Coast Newcastle Line,Free Travel,Jun,2017,"2,449"
Train,Central Coast Newcastle Line,Free Travel,Jun,2018,"2,349"
Train,Central Coast Newcastle Line,Free Travel,Jul,2016,"1,922"
Train,Central Coast Newcastle Line,Free Travel,Jul,2017,"2,537"
Train,Central Coast Newcastle Line,Free Travel,Jul,2018,"2,528"
Train,Central Coast Newcastle Line,Free Travel,Aug,2016,"2,460"
Train,Central Coast Newcastle Line,Free Travel,Aug,2017,"2,609"
Train,Central Coast Newcastle Line,Free Travel,Aug,2018,"2,590"
Train,Central Coast Newcastle Line,Free Travel,Sep,2016,"2,416"
Train,Central Coast Newcastle Line,Free Travel,Sep,2017,"2,403"
Train,Central Coast Newcastle Line,Free Travel,Sep,2018,"2,417"
Train,Central Coast Newcastle Line,Free Travel,Oct,2016,"2,261"
Train,Central Coast Newcastle Line,Free Travel,Oct,2017,"2,470"
Train,Central Coast Newcastle Line,Free Travel,Oct,2018,"2,745"
Train,Central Coast Newcastle Line,Free Travel,Nov,2016,"2,608"
Train,Central Coast Newcastle Line,Free Travel,Nov,2017,"2,649"
Train,Central Coast Newcastle Line,Free Travel,Nov,2018,"3,001"
Train,Central Coast Newcastle Line,Free Travel,Dec,2016,"2,177"
Train,Central Coast Newcastle Line,Free Travel,Dec,2017,"2,157"
Train,Central Coast Newcastle Line,Free Travel,Dec,2018,"2,461"
Train,Central Coast Newcastle Line,School Student,Jan,2017,"6,408"
Train,Central Coast Newcastle Line,School Student,Jan,2018,"7,086"
Train,Central Coast Newcastle Line,School Student,Jan,2019,"6,037"
Train,Central Coast Newcastle Line,School Student,Feb,2017,"84,413"
Train,Central Coast Newcastle Line,School Student,Feb,2018,"85,666"
Train,Central Coast Newcastle Line,School Student,Feb,2019,"86,867"
Train,Central Coast Newcastle Line,School Student,Mar,2017,"98,786"
Train,Central Coast Newcastle Line,School Student,Mar,2018,"88,377"
Train,Central Coast Newcastle Line,School Student,Apr,2017,"34,067"
Train,Central Coast Newcastle Line,School Student,Apr,2018,"37,788"
Train,Central Coast Newcastle Line,School Student,May,2017,"101,428"
Train,Central Coast Newcastle Line,School Student,May,2018,"100,961"
Train,Central Coast Newcastle Line,School Student,Jun,2017,"83,884"
Train,Central Coast Newcastle Line,School Student,Jun,2018,"81,086"
Train,Central Coast Newcastle Line,School Student,Jul,2016,"64,031"
Train,Central Coast Newcastle Line,School Student,Jul,2017,"55,243"
Train,Central Coast Newcastle Line,School Student,Jul,2018,"41,524"
Train,Central Coast Newcastle Line,School Student,Aug,2016,"95,296"
Train,Central Coast Newcastle Line,School Student,Aug,2017,"106,510"
Train,Central Coast Newcastle Line,School Student,Aug,2018,"96,514"
Train,Central Coast Newcastle Line,School Student,Sep,2016,"70,607"
Train,Central Coast Newcastle Line,School Student,Sep,2017,"66,396"
Train,Central Coast Newcastle Line,School Student,Sep,2018,"81,353"
Train,Central Coast Newcastle Line,School Student,Oct,2016,"64,200"
Train,Central Coast Newcastle Line,School Student,Oct,2017,"67,843"
Train,Central Coast Newcastle Line,School Student,Oct,2018,"49,324"
Train,Central Coast Newcastle Line,School Student,Nov,2016,"83,623"
Train,Central Coast Newcastle Line,School Student,Nov,2017,"96,471"
Train,Central Coast Newcastle Line,School Student,Nov,2018,"81,923"
Train,Central Coast Newcastle Line,School Student,Dec,2016,"35,090"
Train,Central Coast Newcastle Line,School Student,Dec,2017,"33,284"
Train,Central Coast Newcastle Line,School Student,Dec,2018,"34,704"
Train,Central Coast Newcastle Line,Senior/Pensioner,Jan,2017,"205,600"
Train,Central Coast Newcastle Line,Senior/Pensioner,Jan,2018,"170,490"
Train,Central Coast Newcastle Line,Senior/Pensioner,Jan,2019,"184,862"
Train,Central Coast Newcastle Line,Senior/Pensioner,Feb,2017,"210,605"
Train,Central Coast Newcastle Line,Senior/Pensioner,Feb,2018,"218,930"
Train,Central Coast Newcastle Line,Senior/Pensioner,Feb,2019,"215,528"
Train,Central Coast Newcastle Line,Senior/Pensioner,Mar,2017,"235,623"
Train,Central Coast Newcastle Line,Senior/Pensioner,Mar,2018,"236,759"
Train,Central Coast Newcastle Line,Senior/Pensioner,Apr,2017,"219,721"
Train,Central Coast Newcastle Line,Senior/Pensioner,Apr,2018,"232,364"
Train,Central Coast Newcastle Line,Senior/Pensioner,May,2017,"246,641"
Train,Central Coast Newcastle Line,Senior/Pensioner,May,2018,"248,510"
Train,Central Coast Newcastle Line,Senior/Pensioner,Jun,2017,"215,429"
Train,Central Coast Newcastle Line,Senior/Pensioner,Jun,2018,"209,861"
Train,Central Coast Newcastle Line,Senior/Pensioner,Jul,2016,"205,808"
Train,Central Coast Newcastle Line,Senior/Pensioner,Jul,2017,"228,477"
Train,Central Coast Newcastle Line,Senior/Pensioner,Jul,2018,"232,651"
Train,Central Coast Newcastle Line,Senior/Pensioner,Aug,2016,"219,372"
Train,Central Coast Newcastle Line,Senior/Pensioner,Aug,2017,"229,055"
Train,Central Coast Newcastle Line,Senior/Pensioner,Aug,2018,"236,962"
Train,Central Coast Newcastle Line,Senior/Pensioner,Sep,2016,"224,307"
Train,Central Coast Newcastle Line,Senior/Pensioner,Sep,2017,"228,036"
Train,Central Coast Newcastle Line,Senior/Pensioner,Sep,2018,"228,057"
Train,Central Coast Newcastle Line,Senior/Pensioner,Oct,2016,"224,676"
Train,Central Coast Newcastle Line,Senior/Pensioner,Oct,2017,"226,817"
Train,Central Coast Newcastle Line,Senior/Pensioner,Oct,2018,"209,234"
Train,Central Coast Newcastle Line,Senior/Pensioner,Nov,2016,"242,001"
Train,Central Coast Newcastle Line,Senior/Pensioner,Nov,2017,"249,938"
Train,Central Coast Newcastle Line,Senior/Pensioner,Nov,2018,"229,843"
Train,Central Coast Newcastle Line,Senior/Pensioner,Dec,2016,"219,428"
Train,Central Coast Newcastle Line,Senior/Pensioner,Dec,2017,"205,511"
Train,Central Coast Newcastle Line,Senior/Pensioner,Dec,2018,"205,622"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Jan,2017,"14,376"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Jan,2018,"12,727"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Jan,2019,"11,857"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Feb,2017,"11,801"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Feb,2018,"14,580"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Feb,2019,"10,541"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Mar,2017,"12,908"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Mar,2018,"15,970"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Apr,2017,"13,522"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Apr,2018,"15,577"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,May,2017,"12,285"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,May,2018,"14,510"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Jun,2017,"11,513"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Jun,2018,"12,471"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Jul,2016,"2,030"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Jul,2017,"14,556"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Jul,2018,"12,819"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Aug,2016,"11,626"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Aug,2017,"12,860"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Aug,2018,"12,815"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Sep,2016,"13,838"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Sep,2017,"14,058"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Sep,2018,"12,935"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Oct,2016,"13,312"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Oct,2017,"14,462"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Oct,2018,"12,353"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Nov,2016,"13,823"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Nov,2017,"16,789"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Nov,2018,"14,657"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Dec,2016,"16,206"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Dec,2017,"16,861"
Train,Central Coast Newcastle Line,Sgl Trip Rail Adult,Dec,2018,"14,593"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Jan,2017,"5,494"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Jan,2018,"5,499"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Jan,2019,"5,285"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Feb,2017,"2,265"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Feb,2018,"3,264"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Feb,2019,"2,571"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Mar,2017,"2,631"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Mar,2018,"3,704"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Apr,2017,"4,394"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Apr,2018,"5,406"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,May,2017,"2,503"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,May,2018,"3,385"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Jun,2017,"2,662"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Jun,2018,"3,055"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Jul,2016,659
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Jul,2017,"5,349"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Jul,2018,"4,925"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Aug,2016,"2,343"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Aug,2017,"2,904"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Aug,2018,"2,830"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Sep,2016,"3,664"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Sep,2017,"4,064"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Sep,2018,"3,193"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Oct,2016,"3,304"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Oct,2017,"3,887"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Oct,2018,"3,608"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Nov,2016,"2,861"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Nov,2017,"3,468"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Nov,2018,"3,103"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Dec,2016,"4,665"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Dec,2017,"5,282"
Train,Central Coast Newcastle Line,Sgl Trip Rail Child/Youth,Dec,2018,"4,543"
Train,Hunter Line,Adult,Jan,2017,"34,491"
Train,Hunter Line,Adult,Jan,2018,"31,743"
Train,Hunter Line,Adult,Jan,2019,"35,375"
Train,Hunter Line,Adult,Feb,2017,"37,943"
Train,Hunter Line,Adult,Feb,2018,"38,622"
Train,Hunter Line,Adult,Feb,2019,"43,983"
Train,Hunter Line,Adult,Mar,2017,"45,980"
Train,Hunter Line,Adult,Mar,2018,"44,885"
Train,Hunter Line,Adult,Apr,2017,"41,255"
Train,Hunter Line,Adult,Apr,2018,"40,903"
Train,Hunter Line,Adult,May,2017,"45,818"
Train,Hunter Line,Adult,May,2018,"45,719"
Train,Hunter Line,Adult,Jun,2017,"37,998"
Train,Hunter Line,Adult,Jun,2018,"36,021"
Train,Hunter Line,Adult,Jul,2016,"35,095"
Train,Hunter Line,Adult,Jul,2017,"35,351"
Train,Hunter Line,Adult,Jul,2018,"41,430"
Train,Hunter Line,Adult,Aug,2016,"29,693"
Train,Hunter Line,Adult,Aug,2017,"37,126"
Train,Hunter Line,Adult,Aug,2018,"43,995"
Train,Hunter Line,Adult,Sep,2016,"36,901"
Train,Hunter Line,Adult,Sep,2017,"35,067"
Train,Hunter Line,Adult,Sep,2018,"40,674"
Train,Hunter Line,Adult,Oct,2016,"35,439"
Train,Hunter Line,Adult,Oct,2017,"34,226"
Train,Hunter Line,Adult,Oct,2018,"40,193"
Train,Hunter Line,Adult,Nov,2016,"39,132"
Train,Hunter Line,Adult,Nov,2017,"40,588"
Train,Hunter Line,Adult,Nov,2018,"45,221"
Train,Hunter Line,Adult,Dec,2016,"33,766"
Train,Hunter Line,Adult,Dec,2017,"44,781"
Train,Hunter Line,Adult,Dec,2018,"35,664"
Train,Hunter Line,Child/Youth,Jan,2017,"6,897"
Train,Hunter Line,Child/Youth,Jan,2018,"6,904"
Train,Hunter Line,Child/Youth,Jan,2019,"6,713"
Train,Hunter Line,Child/Youth,Feb,2017,"4,346"
Train,Hunter Line,Child/Youth,Feb,2018,"5,207"
