ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Ferry,F5 Neutral Bay,Free Travel,Jun,2017,80
Ferry,F5 Neutral Bay,Free Travel,Jun,2018,66
Ferry,F5 Neutral Bay,Free Travel,Jul,2016,30
Ferry,F5 Neutral Bay,Free Travel,Jul,2017,66
Ferry,F5 Neutral Bay,Free Travel,Jul,2018,72
Ferry,F5 Neutral Bay,Free Travel,Aug,2016,54
Ferry,F5 Neutral Bay,Free Travel,Aug,2017,48
Ferry,F5 Neutral Bay,Free Travel,Aug,2018,53
Ferry,F5 Neutral Bay,Free Travel,Sep,2016,61
Ferry,F5 Neutral Bay,Free Travel,Sep,2017,40
Ferry,F5 Neutral Bay,Free Travel,Sep,2018,74
Ferry,F5 Neutral Bay,Free Travel,Oct,2016,63
Ferry,F5 Neutral Bay,Free Travel,Oct,2017,64
Ferry,F5 Neutral Bay,Free Travel,Oct,2018,69
Ferry,F5 Neutral Bay,Free Travel,Nov,2016,76
Ferry,F5 Neutral Bay,Free Travel,Nov,2017,63
Ferry,F5 Neutral Bay,Free Travel,Nov,2018,84
Ferry,F5 Neutral Bay,Free Travel,Dec,2016,80
Ferry,F5 Neutral Bay,Free Travel,Dec,2017,70
Ferry,F5 Neutral Bay,Free Travel,Dec,2018,76
Ferry,F5 Neutral Bay,School Student,Jan,2017,1
Ferry,F5 Neutral Bay,School Student,Jan,2018,5
Ferry,F5 Neutral Bay,School Student,Jan,2019,7
Ferry,F5 Neutral Bay,School Student,Feb,2017,32
Ferry,F5 Neutral Bay,School Student,Feb,2018,73
Ferry,F5 Neutral Bay,School Student,Feb,2019,79
Ferry,F5 Neutral Bay,School Student,Mar,2017,73
Ferry,F5 Neutral Bay,School Student,Mar,2018,70
Ferry,F5 Neutral Bay,School Student,Apr,2017,32
Ferry,F5 Neutral Bay,School Student,Apr,2018,29
Ferry,F5 Neutral Bay,School Student,May,2017,108
Ferry,F5 Neutral Bay,School Student,May,2018,76
Ferry,F5 Neutral Bay,School Student,Jun,2017,82
Ferry,F5 Neutral Bay,School Student,Jun,2018,60
Ferry,F5 Neutral Bay,School Student,Jul,2016,13
Ferry,F5 Neutral Bay,School Student,Jul,2017,41
Ferry,F5 Neutral Bay,School Student,Jul,2018,20
Ferry,F5 Neutral Bay,School Student,Aug,2016,39
Ferry,F5 Neutral Bay,School Student,Aug,2017,83
Ferry,F5 Neutral Bay,School Student,Aug,2018,80
Ferry,F5 Neutral Bay,School Student,Sep,2016,17
Ferry,F5 Neutral Bay,School Student,Sep,2017,44
Ferry,F5 Neutral Bay,School Student,Sep,2018,54
Ferry,F5 Neutral Bay,School Student,Oct,2016,28
Ferry,F5 Neutral Bay,School Student,Oct,2017,70
Ferry,F5 Neutral Bay,School Student,Oct,2018,41
Ferry,F5 Neutral Bay,School Student,Nov,2016,38
Ferry,F5 Neutral Bay,School Student,Nov,2017,68
Ferry,F5 Neutral Bay,School Student,Nov,2018,74
Ferry,F5 Neutral Bay,School Student,Dec,2016,1
Ferry,F5 Neutral Bay,School Student,Dec,2017,18
Ferry,F5 Neutral Bay,School Student,Dec,2018,15
Ferry,F5 Neutral Bay,Senior/Pensioner,Jan,2017,"9,708"
Ferry,F5 Neutral Bay,Senior/Pensioner,Jan,2018,"9,208"
Ferry,F5 Neutral Bay,Senior/Pensioner,Jan,2019,"9,371"
Ferry,F5 Neutral Bay,Senior/Pensioner,Feb,2017,"9,086"
Ferry,F5 Neutral Bay,Senior/Pensioner,Feb,2018,"9,354"
Ferry,F5 Neutral Bay,Senior/Pensioner,Feb,2019,"9,567"
Ferry,F5 Neutral Bay,Senior/Pensioner,Mar,2017,"9,623"
Ferry,F5 Neutral Bay,Senior/Pensioner,Mar,2018,"10,282"
Ferry,F5 Neutral Bay,Senior/Pensioner,Apr,2017,"9,494"
Ferry,F5 Neutral Bay,Senior/Pensioner,Apr,2018,"9,511"
Ferry,F5 Neutral Bay,Senior/Pensioner,May,2017,"10,529"
Ferry,F5 Neutral Bay,Senior/Pensioner,May,2018,"10,666"
Ferry,F5 Neutral Bay,Senior/Pensioner,Jun,2017,"9,515"
Ferry,F5 Neutral Bay,Senior/Pensioner,Jun,2018,"9,244"
Ferry,F5 Neutral Bay,Senior/Pensioner,Jul,2016,"8,453"
Ferry,F5 Neutral Bay,Senior/Pensioner,Jul,2017,"9,317"
Ferry,F5 Neutral Bay,Senior/Pensioner,Jul,2018,"9,157"
Ferry,F5 Neutral Bay,Senior/Pensioner,Aug,2016,"8,843"
Ferry,F5 Neutral Bay,Senior/Pensioner,Aug,2017,"9,066"
Ferry,F5 Neutral Bay,Senior/Pensioner,Aug,2018,"8,892"
Ferry,F5 Neutral Bay,Senior/Pensioner,Sep,2016,"8,708"
Ferry,F5 Neutral Bay,Senior/Pensioner,Sep,2017,"8,875"
Ferry,F5 Neutral Bay,Senior/Pensioner,Sep,2018,"8,541"
Ferry,F5 Neutral Bay,Senior/Pensioner,Oct,2016,"9,435"
Ferry,F5 Neutral Bay,Senior/Pensioner,Oct,2017,"9,605"
Ferry,F5 Neutral Bay,Senior/Pensioner,Oct,2018,"9,300"
Ferry,F5 Neutral Bay,Senior/Pensioner,Nov,2016,"10,776"
Ferry,F5 Neutral Bay,Senior/Pensioner,Nov,2017,"10,238"
Ferry,F5 Neutral Bay,Senior/Pensioner,Nov,2018,"11,066"
Ferry,F5 Neutral Bay,Senior/Pensioner,Dec,2016,"9,640"
Ferry,F5 Neutral Bay,Senior/Pensioner,Dec,2017,"8,818"
Ferry,F5 Neutral Bay,Senior/Pensioner,Dec,2018,"8,930"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Jan,2017,"1,248"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Jan,2018,"1,815"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Jan,2019,"1,685"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Feb,2017,979
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Feb,2018,"1,928"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Feb,2019,"1,489"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Mar,2017,950
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Mar,2018,"1,869"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Apr,2017,"1,132"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Apr,2018,"1,532"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,May,2017,821
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,May,2018,"1,320"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Jun,2017,840
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Jun,2018,"1,249"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Jul,2016,406
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Jul,2017,"1,591"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Jul,2018,"1,302"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Aug,2016,776
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Aug,2017,"1,368"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Aug,2018,"1,327"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Sep,2016,889
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Sep,2017,"1,514"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Sep,2018,"1,231"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Oct,2016,989
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Oct,2017,"1,717"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Oct,2018,"1,565"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Nov,2016,"1,271"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Nov,2017,"1,890"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Nov,2018,"1,840"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Dec,2016,"1,476"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Dec,2017,"2,092"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Adult,Dec,2018,"1,794"
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Jan,2017,318
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Jan,2018,565
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Jan,2019,539
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Feb,2017,126
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Feb,2018,265
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Feb,2019,207
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Mar,2017,109
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Mar,2018,362
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Apr,2017,274
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Apr,2018,460
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,May,2017,132
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,May,2018,208
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Jun,2017,234
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Jun,2018,348
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Jul,2016,89
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Jul,2017,587
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Jul,2018,523
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Aug,2016,132
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Aug,2017,316
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Aug,2018,339
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Sep,2016,196
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Sep,2017,390
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Sep,2018,256
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Oct,2016,191
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Oct,2017,330
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Oct,2018,320
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Nov,2016,143
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Nov,2017,204
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Nov,2018,233
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Dec,2016,327
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Dec,2017,564
Ferry,F5 Neutral Bay,Sgl Trip Ferry Child/Youth,Dec,2018,510
Ferry,F6 Mosman Bay,Adult,Jan,2017,"56,086"
Ferry,F6 Mosman Bay,Adult,Jan,2018,"49,195"
Ferry,F6 Mosman Bay,Adult,Jan,2019,"44,828"
Ferry,F6 Mosman Bay,Adult,Feb,2017,"54,777"
Ferry,F6 Mosman Bay,Adult,Feb,2018,"45,830"
Ferry,F6 Mosman Bay,Adult,Feb,2019,"43,304"
Ferry,F6 Mosman Bay,Adult,Mar,2017,"59,411"
Ferry,F6 Mosman Bay,Adult,Mar,2018,"49,162"
Ferry,F6 Mosman Bay,Adult,Apr,2017,"50,989"
Ferry,F6 Mosman Bay,Adult,Apr,2018,"45,609"
Ferry,F6 Mosman Bay,Adult,May,2017,"57,556"
Ferry,F6 Mosman Bay,Adult,May,2018,"46,577"
Ferry,F6 Mosman Bay,Adult,Jun,2017,"53,648"
Ferry,F6 Mosman Bay,Adult,Jun,2018,"40,580"
Ferry,F6 Mosman Bay,Adult,Jul,2016,"52,441"
Ferry,F6 Mosman Bay,Adult,Jul,2017,"51,745"
Ferry,F6 Mosman Bay,Adult,Jul,2018,"41,415"
Ferry,F6 Mosman Bay,Adult,Aug,2016,"51,321"
Ferry,F6 Mosman Bay,Adult,Aug,2017,"52,497"
Ferry,F6 Mosman Bay,Adult,Aug,2018,"42,173"
Ferry,F6 Mosman Bay,Adult,Sep,2016,"51,313"
Ferry,F6 Mosman Bay,Adult,Sep,2017,"52,008"
Ferry,F6 Mosman Bay,Adult,Sep,2018,"38,857"
Ferry,F6 Mosman Bay,Adult,Oct,2016,"51,780"
Ferry,F6 Mosman Bay,Adult,Oct,2017,"54,774"
Ferry,F6 Mosman Bay,Adult,Oct,2018,"41,830"
Ferry,F6 Mosman Bay,Adult,Nov,2016,"58,058"
Ferry,F6 Mosman Bay,Adult,Nov,2017,"56,876"
Ferry,F6 Mosman Bay,Adult,Nov,2018,"45,820"
Ferry,F6 Mosman Bay,Adult,Dec,2016,"57,044"
Ferry,F6 Mosman Bay,Adult,Dec,2017,"47,709"
Ferry,F6 Mosman Bay,Adult,Dec,2018,"45,572"
Ferry,F6 Mosman Bay,Child/Youth,Jan,2017,"5,776"
Ferry,F6 Mosman Bay,Child/Youth,Jan,2018,"4,869"
Ferry,F6 Mosman Bay,Child/Youth,Jan,2019,"4,633"
Ferry,F6 Mosman Bay,Child/Youth,Feb,2017,"2,108"
Ferry,F6 Mosman Bay,Child/Youth,Feb,2018,"1,900"
Ferry,F6 Mosman Bay,Child/Youth,Feb,2019,"1,728"
Ferry,F6 Mosman Bay,Child/Youth,Mar,2017,"2,160"
Ferry,F6 Mosman Bay,Child/Youth,Mar,2018,"2,174"
Ferry,F6 Mosman Bay,Child/Youth,Apr,2017,"4,184"
Ferry,F6 Mosman Bay,Child/Youth,Apr,2018,"3,264"
Ferry,F6 Mosman Bay,Child/Youth,May,2017,"2,726"
Ferry,F6 Mosman Bay,Child/Youth,May,2018,"1,981"
Ferry,F6 Mosman Bay,Child/Youth,Jun,2017,"4,012"
Ferry,F6 Mosman Bay,Child/Youth,Jun,2018,"2,660"
Ferry,F6 Mosman Bay,Child/Youth,Jul,2016,"3,559"
Ferry,F6 Mosman Bay,Child/Youth,Jul,2017,"4,721"
Ferry,F6 Mosman Bay,Child/Youth,Jul,2018,"3,502"
Ferry,F6 Mosman Bay,Child/Youth,Aug,2016,"2,727"
Ferry,F6 Mosman Bay,Child/Youth,Aug,2017,"2,736"
Ferry,F6 Mosman Bay,Child/Youth,Aug,2018,"1,920"
Ferry,F6 Mosman Bay,Child/Youth,Sep,2016,"3,005"
Ferry,F6 Mosman Bay,Child/Youth,Sep,2017,"3,440"
Ferry,F6 Mosman Bay,Child/Youth,Sep,2018,"1,960"
Ferry,F6 Mosman Bay,Child/Youth,Oct,2016,"3,142"
Ferry,F6 Mosman Bay,Child/Youth,Oct,2017,"3,214"
Ferry,F6 Mosman Bay,Child/Youth,Oct,2018,"2,309"
Ferry,F6 Mosman Bay,Child/Youth,Nov,2016,"2,403"
Ferry,F6 Mosman Bay,Child/Youth,Nov,2017,"2,405"
Ferry,F6 Mosman Bay,Child/Youth,Nov,2018,"1,890"
Ferry,F6 Mosman Bay,Child/Youth,Dec,2016,"4,994"
Ferry,F6 Mosman Bay,Child/Youth,Dec,2017,"3,872"
Ferry,F6 Mosman Bay,Child/Youth,Dec,2018,"4,048"
Ferry,F6 Mosman Bay,Concession,Jan,2017,"1,426"
Ferry,F6 Mosman Bay,Concession,Jan,2018,"1,603"
Ferry,F6 Mosman Bay,Concession,Jan,2019,"1,475"
Ferry,F6 Mosman Bay,Concession,Feb,2017,"1,823"
Ferry,F6 Mosman Bay,Concession,Feb,2018,"1,780"
Ferry,F6 Mosman Bay,Concession,Feb,2019,"1,594"
Ferry,F6 Mosman Bay,Concession,Mar,2017,"2,555"
Ferry,F6 Mosman Bay,Concession,Mar,2018,"2,226"
Ferry,F6 Mosman Bay,Concession,Apr,2017,"1,892"
Ferry,F6 Mosman Bay,Concession,Apr,2018,"1,704"
Ferry,F6 Mosman Bay,Concession,May,2017,"2,514"
Ferry,F6 Mosman Bay,Concession,May,2018,"1,979"
Ferry,F6 Mosman Bay,Concession,Jun,2017,"1,947"
Ferry,F6 Mosman Bay,Concession,Jun,2018,"1,504"
Ferry,F6 Mosman Bay,Concession,Jul,2016,"4,247"
Ferry,F6 Mosman Bay,Concession,Jul,2017,"1,578"
Ferry,F6 Mosman Bay,Concession,Jul,2018,"1,512"
Ferry,F6 Mosman Bay,Concession,Aug,2016,"2,322"
Ferry,F6 Mosman Bay,Concession,Aug,2017,"2,669"
Ferry,F6 Mosman Bay,Concession,Aug,2018,"2,055"
Ferry,F6 Mosman Bay,Concession,Sep,2016,"1,894"
Ferry,F6 Mosman Bay,Concession,Sep,2017,"2,188"
Ferry,F6 Mosman Bay,Concession,Sep,2018,"1,507"
Ferry,F6 Mosman Bay,Concession,Oct,2016,"1,770"
Ferry,F6 Mosman Bay,Concession,Oct,2017,"2,313"
Ferry,F6 Mosman Bay,Concession,Oct,2018,"1,512"
Ferry,F6 Mosman Bay,Concession,Nov,2016,"1,706"
Ferry,F6 Mosman Bay,Concession,Nov,2017,"1,892"
Ferry,F6 Mosman Bay,Concession,Nov,2018,"1,431"
Ferry,F6 Mosman Bay,Concession,Dec,2016,"1,698"
Ferry,F6 Mosman Bay,Concession,Dec,2017,"1,677"
Ferry,F6 Mosman Bay,Concession,Dec,2018,"1,368"
Ferry,F6 Mosman Bay,CTP,Jan,2019,"2,523"
Ferry,F6 Mosman Bay,CTP,Feb,2019,"2,346"
Ferry,F6 Mosman Bay,CTP,Mar,2018,447
Ferry,F6 Mosman Bay,CTP,Apr,2018,858
Ferry,F6 Mosman Bay,CTP,May,2018,893
Ferry,F6 Mosman Bay,CTP,Jun,2018,929
Ferry,F6 Mosman Bay,CTP,Jul,2018,863
Ferry,F6 Mosman Bay,CTP,Aug,2018,947
Ferry,F6 Mosman Bay,CTP,Sep,2018,918
Ferry,F6 Mosman Bay,CTP,Oct,2018,"1,000"
Ferry,F6 Mosman Bay,CTP,Nov,2018,"1,306"
Ferry,F6 Mosman Bay,CTP,Dec,2018,"2,068"
Ferry,F6 Mosman Bay,Employee,Jan,2017,332
Ferry,F6 Mosman Bay,Employee,Jan,2018,321
Ferry,F6 Mosman Bay,Employee,Jan,2019,235
Ferry,F6 Mosman Bay,Employee,Feb,2017,328
Ferry,F6 Mosman Bay,Employee,Feb,2018,266
Ferry,F6 Mosman Bay,Employee,Feb,2019,219
Ferry,F6 Mosman Bay,Employee,Mar,2017,325
Ferry,F6 Mosman Bay,Employee,Mar,2018,269
Ferry,F6 Mosman Bay,Employee,Apr,2017,294
Ferry,F6 Mosman Bay,Employee,Apr,2018,266
Ferry,F6 Mosman Bay,Employee,May,2017,335
Ferry,F6 Mosman Bay,Employee,May,2018,279
Ferry,F6 Mosman Bay,Employee,Jun,2017,250
Ferry,F6 Mosman Bay,Employee,Jun,2018,259
Ferry,F6 Mosman Bay,Employee,Jul,2016,375
Ferry,F6 Mosman Bay,Employee,Jul,2017,265
Ferry,F6 Mosman Bay,Employee,Jul,2018,238
Ferry,F6 Mosman Bay,Employee,Aug,2016,374
Ferry,F6 Mosman Bay,Employee,Aug,2017,267
Ferry,F6 Mosman Bay,Employee,Aug,2018,241
Ferry,F6 Mosman Bay,Employee,Sep,2016,395
Ferry,F6 Mosman Bay,Employee,Sep,2017,269
Ferry,F6 Mosman Bay,Employee,Sep,2018,215
Ferry,F6 Mosman Bay,Employee,Oct,2016,360
Ferry,F6 Mosman Bay,Employee,Oct,2017,326
Ferry,F6 Mosman Bay,Employee,Oct,2018,271
Ferry,F6 Mosman Bay,Employee,Nov,2016,463
Ferry,F6 Mosman Bay,Employee,Nov,2017,369
Ferry,F6 Mosman Bay,Employee,Nov,2018,292
Ferry,F6 Mosman Bay,Employee,Dec,2016,415
Ferry,F6 Mosman Bay,Employee,Dec,2017,241
Ferry,F6 Mosman Bay,Employee,Dec,2018,267
Ferry,F6 Mosman Bay,Free Travel,Jan,2017,79
Ferry,F6 Mosman Bay,Free Travel,Jan,2018,104
Ferry,F6 Mosman Bay,Free Travel,Jan,2019,79
Ferry,F6 Mosman Bay,Free Travel,Feb,2017,123
Ferry,F6 Mosman Bay,Free Travel,Feb,2018,84
Ferry,F6 Mosman Bay,Free Travel,Feb,2019,94
Ferry,F6 Mosman Bay,Free Travel,Mar,2017,131
Ferry,F6 Mosman Bay,Free Travel,Mar,2018,100
Ferry,F6 Mosman Bay,Free Travel,Apr,2017,130
Ferry,F6 Mosman Bay,Free Travel,Apr,2018,73
Ferry,F6 Mosman Bay,Free Travel,May,2017,115
Ferry,F6 Mosman Bay,Free Travel,May,2018,105
Ferry,F6 Mosman Bay,Free Travel,Jun,2017,132
Ferry,F6 Mosman Bay,Free Travel,Jun,2018,88
Ferry,F6 Mosman Bay,Free Travel,Jul,2016,51
Ferry,F6 Mosman Bay,Free Travel,Jul,2017,127
Ferry,F6 Mosman Bay,Free Travel,Jul,2018,89
Ferry,F6 Mosman Bay,Free Travel,Aug,2016,96
Ferry,F6 Mosman Bay,Free Travel,Aug,2017,84
Ferry,F6 Mosman Bay,Free Travel,Aug,2018,86
Ferry,F6 Mosman Bay,Free Travel,Sep,2016,102
Ferry,F6 Mosman Bay,Free Travel,Sep,2017,82
Ferry,F6 Mosman Bay,Free Travel,Sep,2018,87
Ferry,F6 Mosman Bay,Free Travel,Oct,2016,111
Ferry,F6 Mosman Bay,Free Travel,Oct,2017,118
Ferry,F6 Mosman Bay,Free Travel,Oct,2018,85
Ferry,F6 Mosman Bay,Free Travel,Nov,2016,117
Ferry,F6 Mosman Bay,Free Travel,Nov,2017,137
Ferry,F6 Mosman Bay,Free Travel,Nov,2018,117
Ferry,F6 Mosman Bay,Free Travel,Dec,2016,129
Ferry,F6 Mosman Bay,Free Travel,Dec,2017,85
Ferry,F6 Mosman Bay,Free Travel,Dec,2018,71
Ferry,F6 Mosman Bay,School Student,Jan,2017,3
Ferry,F6 Mosman Bay,School Student,Jan,2018,6
Ferry,F6 Mosman Bay,School Student,Jan,2019,7
Ferry,F6 Mosman Bay,School Student,Feb,2017,68
Ferry,F6 Mosman Bay,School Student,Feb,2018,54
Ferry,F6 Mosman Bay,School Student,Feb,2019,73
Ferry,F6 Mosman Bay,School Student,Mar,2017,48
Ferry,F6 Mosman Bay,School Student,Mar,2018,76
Ferry,F6 Mosman Bay,School Student,Apr,2017,30
Ferry,F6 Mosman Bay,School Student,Apr,2018,40
Ferry,F6 Mosman Bay,School Student,May,2017,62
Ferry,F6 Mosman Bay,School Student,May,2018,83
Ferry,F6 Mosman Bay,School Student,Jun,2017,56
Ferry,F6 Mosman Bay,School Student,Jun,2018,81
Ferry,F6 Mosman Bay,School Student,Jul,2016,36
Ferry,F6 Mosman Bay,School Student,Jul,2017,31
Ferry,F6 Mosman Bay,School Student,Jul,2018,20
Ferry,F6 Mosman Bay,School Student,Aug,2016,84
Ferry,F6 Mosman Bay,School Student,Aug,2017,55
Ferry,F6 Mosman Bay,School Student,Aug,2018,93
Ferry,F6 Mosman Bay,School Student,Sep,2016,50
Ferry,F6 Mosman Bay,School Student,Sep,2017,48
Ferry,F6 Mosman Bay,School Student,Sep,2018,85
Ferry,F6 Mosman Bay,School Student,Oct,2016,52
Ferry,F6 Mosman Bay,School Student,Oct,2017,38
Ferry,F6 Mosman Bay,School Student,Oct,2018,53
Ferry,F6 Mosman Bay,School Student,Nov,2016,81
Ferry,F6 Mosman Bay,School Student,Nov,2017,66
Ferry,F6 Mosman Bay,School Student,Nov,2018,73
Ferry,F6 Mosman Bay,School Student,Dec,2016,17
Ferry,F6 Mosman Bay,School Student,Dec,2017,25
Ferry,F6 Mosman Bay,School Student,Dec,2018,21
Ferry,F6 Mosman Bay,Senior/Pensioner,Jan,2017,"13,209"
Ferry,F6 Mosman Bay,Senior/Pensioner,Jan,2018,"11,622"
Ferry,F6 Mosman Bay,Senior/Pensioner,Jan,2019,"10,887"
Ferry,F6 Mosman Bay,Senior/Pensioner,Feb,2017,"13,119"
Ferry,F6 Mosman Bay,Senior/Pensioner,Feb,2018,"11,286"
Ferry,F6 Mosman Bay,Senior/Pensioner,Feb,2019,"11,099"
Ferry,F6 Mosman Bay,Senior/Pensioner,Mar,2017,"14,250"
Ferry,F6 Mosman Bay,Senior/Pensioner,Mar,2018,"12,697"
Ferry,F6 Mosman Bay,Senior/Pensioner,Apr,2017,"13,687"
Ferry,F6 Mosman Bay,Senior/Pensioner,Apr,2018,"12,159"
Ferry,F6 Mosman Bay,Senior/Pensioner,May,2017,"15,073"
Ferry,F6 Mosman Bay,Senior/Pensioner,May,2018,"12,264"
Ferry,F6 Mosman Bay,Senior/Pensioner,Jun,2017,"13,804"
Ferry,F6 Mosman Bay,Senior/Pensioner,Jun,2018,"10,365"
Ferry,F6 Mosman Bay,Senior/Pensioner,Jul,2016,"11,867"
Ferry,F6 Mosman Bay,Senior/Pensioner,Jul,2017,"13,229"
Ferry,F6 Mosman Bay,Senior/Pensioner,Jul,2018,"10,870"
Ferry,F6 Mosman Bay,Senior/Pensioner,Aug,2016,"12,537"
Ferry,F6 Mosman Bay,Senior/Pensioner,Aug,2017,"13,496"
Ferry,F6 Mosman Bay,Senior/Pensioner,Aug,2018,"10,776"
Ferry,F6 Mosman Bay,Senior/Pensioner,Sep,2016,"12,606"
Ferry,F6 Mosman Bay,Senior/Pensioner,Sep,2017,"12,777"
Ferry,F6 Mosman Bay,Senior/Pensioner,Sep,2018,"10,066"
Ferry,F6 Mosman Bay,Senior/Pensioner,Oct,2016,"13,387"
Ferry,F6 Mosman Bay,Senior/Pensioner,Oct,2017,"13,490"
Ferry,F6 Mosman Bay,Senior/Pensioner,Oct,2018,"10,396"
Ferry,F6 Mosman Bay,Senior/Pensioner,Nov,2016,"14,775"
Ferry,F6 Mosman Bay,Senior/Pensioner,Nov,2017,"14,073"
Ferry,F6 Mosman Bay,Senior/Pensioner,Nov,2018,"11,818"
Ferry,F6 Mosman Bay,Senior/Pensioner,Dec,2016,"13,820"
Ferry,F6 Mosman Bay,Senior/Pensioner,Dec,2017,"10,939"
Ferry,F6 Mosman Bay,Senior/Pensioner,Dec,2018,"10,765"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Jan,2017,"1,705"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Jan,2018,"2,177"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Jan,2019,"1,801"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Feb,2017,"1,192"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Feb,2018,"2,007"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Feb,2019,"1,356"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Mar,2017,"1,187"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Mar,2018,"1,837"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Apr,2017,"1,307"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Apr,2018,"1,423"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,May,2017,968
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,May,2018,"1,258"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Jun,2017,"1,111"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Jun,2018,"1,178"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Jul,2016,405
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Jul,2017,"1,912"
Ferry,F6 Mosman Bay,Sgl Trip Ferry Adult,Jul,2018,"1,187"
