ModeOfTransport,Name,Type,Month,Year,PassengerCount
Bus,Night Ride 11,Child/Youth,Sep,2017,51
Bus,Night Ride 11,Child/Youth,Oct,2016,66
Bus,Night Ride 11,Child/Youth,Oct,2017,91
Bus,Night Ride 11,Child/Youth,Nov,2016,83
Bus,Night Ride 11,Child/Youth,Nov,2017,89
Bus,Night Ride 11,Child/Youth,Dec,2016,95
Bus,Night Ride 11,Child/Youth,Dec,2017,119
Bus,Night Ride 11,Child/Youth Single Bus Trip 1,Jan,2017,2
Bus,Night Ride 11,Child/Youth Single Bus Trip 1,Jan,2018,2
Bus,Night Ride 11,Child/Youth Single Bus Trip 1,Feb,2018,3
Bus,Night Ride 11,Child/Youth Single Bus Trip 1,Oct,2016,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 1,Nov,2016,4
Bus,Night Ride 11,Child/Youth Single Bus Trip 1,Dec,2016,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 2,Jan,2018,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 2,May,2017,2
Bus,Night Ride 11,Child/Youth Single Bus Trip 2,Jun,2017,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 2,Aug,2016,3
Bus,Night Ride 11,Child/Youth Single Bus Trip 2,Oct,2016,4
Bus,Night Ride 11,Child/Youth Single Bus Trip 2,Oct,2017,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 2,Nov,2016,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 2,Dec,2016,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,Jan,2017,4
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,Apr,2017,2
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,May,2017,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,Jun,2017,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,Aug,2016,3
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,Sep,2016,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,Sep,2017,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,Oct,2017,1
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,Nov,2016,7
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,Dec,2016,7
Bus,Night Ride 11,Child/Youth Single Bus Trip 3,Dec,2017,2
Bus,Night Ride 11,Concession,Jan,2017,280
Bus,Night Ride 11,Concession,Jan,2018,210
Bus,Night Ride 11,Concession,Feb,2017,230
Bus,Night Ride 11,Concession,Feb,2018,247
Bus,Night Ride 11,Concession,Mar,2017,267
Bus,Night Ride 11,Concession,Apr,2017,333
Bus,Night Ride 11,Concession,May,2017,278
Bus,Night Ride 11,Concession,Jun,2017,290
Bus,Night Ride 11,Concession,Jul,2016,319
Bus,Night Ride 11,Concession,Jul,2017,267
Bus,Night Ride 11,Concession,Aug,2016,310
Bus,Night Ride 11,Concession,Aug,2017,299
Bus,Night Ride 11,Concession,Sep,2016,265
Bus,Night Ride 11,Concession,Sep,2017,269
Bus,Night Ride 11,Concession,Oct,2016,274
Bus,Night Ride 11,Concession,Oct,2017,251
Bus,Night Ride 11,Concession,Nov,2016,254
Bus,Night Ride 11,Concession,Nov,2017,271
Bus,Night Ride 11,Concession,Dec,2016,315
Bus,Night Ride 11,Concession,Dec,2017,305
Bus,Night Ride 11,Free Travel,Jan,2017,1
Bus,Night Ride 11,Free Travel,Jan,2018,3
Bus,Night Ride 11,Free Travel,Feb,2017,1
Bus,Night Ride 11,Free Travel,Jul,2016,1
Bus,Night Ride 11,Free Travel,Jul,2017,1
Bus,Night Ride 11,Free Travel,Aug,2017,2
Bus,Night Ride 11,Free Travel,Nov,2017,1
Bus,Night Ride 11,School Student,Aug,2017,9
Bus,Night Ride 11,Senior/Pensioner,Jan,2017,275
Bus,Night Ride 11,Senior/Pensioner,Jan,2018,336
Bus,Night Ride 11,Senior/Pensioner,Feb,2017,315
Bus,Night Ride 11,Senior/Pensioner,Feb,2018,273
Bus,Night Ride 11,Senior/Pensioner,Mar,2017,392
Bus,Night Ride 11,Senior/Pensioner,Apr,2017,309
Bus,Night Ride 11,Senior/Pensioner,May,2017,314
Bus,Night Ride 11,Senior/Pensioner,Jun,2017,307
Bus,Night Ride 11,Senior/Pensioner,Jul,2016,334
Bus,Night Ride 11,Senior/Pensioner,Jul,2017,314
Bus,Night Ride 11,Senior/Pensioner,Aug,2016,299
Bus,Night Ride 11,Senior/Pensioner,Aug,2017,290
Bus,Night Ride 11,Senior/Pensioner,Sep,2016,348
Bus,Night Ride 11,Senior/Pensioner,Sep,2017,316
Bus,Night Ride 11,Senior/Pensioner,Oct,2016,303
Bus,Night Ride 11,Senior/Pensioner,Oct,2017,348
Bus,Night Ride 11,Senior/Pensioner,Nov,2016,309
Bus,Night Ride 11,Senior/Pensioner,Nov,2017,345
Bus,Night Ride 11,Senior/Pensioner,Dec,2016,314
Bus,Night Ride 11,Senior/Pensioner,Dec,2017,353
Bus,Night Ride 20,Adult,Jan,2017,604
Bus,Night Ride 20,Adult,Jan,2018,636
Bus,Night Ride 20,Adult,Feb,2017,455
Bus,Night Ride 20,Adult,Feb,2018,549
Bus,Night Ride 20,Adult,Mar,2017,671
Bus,Night Ride 20,Adult,Apr,2017,512
Bus,Night Ride 20,Adult,May,2017,633
Bus,Night Ride 20,Adult,Jun,2017,615
Bus,Night Ride 20,Adult,Jul,2016,502
Bus,Night Ride 20,Adult,Jul,2017,583
Bus,Night Ride 20,Adult,Aug,2016,510
Bus,Night Ride 20,Adult,Aug,2017,523
Bus,Night Ride 20,Adult,Sep,2016,506
Bus,Night Ride 20,Adult,Sep,2017,564
Bus,Night Ride 20,Adult,Oct,2016,498
Bus,Night Ride 20,Adult,Oct,2017,603
Bus,Night Ride 20,Adult,Nov,2016,559
Bus,Night Ride 20,Adult,Nov,2017,644
Bus,Night Ride 20,Adult,Dec,2016,644
Bus,Night Ride 20,Adult,Dec,2017,638
Bus,Night Ride 20,Adult Single Bus Trip 1,Jan,2017,6
Bus,Night Ride 20,Adult Single Bus Trip 1,Jan,2018,3
Bus,Night Ride 20,Adult Single Bus Trip 1,Feb,2017,2
Bus,Night Ride 20,Adult Single Bus Trip 1,Feb,2018,4
Bus,Night Ride 20,Adult Single Bus Trip 1,Mar,2017,7
Bus,Night Ride 20,Adult Single Bus Trip 1,Apr,2017,5
Bus,Night Ride 20,Adult Single Bus Trip 1,Jun,2017,2
Bus,Night Ride 20,Adult Single Bus Trip 1,Jul,2017,6
Bus,Night Ride 20,Adult Single Bus Trip 1,Aug,2016,3
Bus,Night Ride 20,Adult Single Bus Trip 1,Sep,2016,5
Bus,Night Ride 20,Adult Single Bus Trip 1,Sep,2017,2
Bus,Night Ride 20,Adult Single Bus Trip 1,Oct,2016,3
Bus,Night Ride 20,Adult Single Bus Trip 1,Nov,2016,4
Bus,Night Ride 20,Adult Single Bus Trip 1,Nov,2017,3
Bus,Night Ride 20,Adult Single Bus Trip 1,Dec,2016,3
Bus,Night Ride 20,Adult Single Bus Trip 1,Dec,2017,1
Bus,Night Ride 20,Adult Single Bus Trip 2,Jan,2017,12
Bus,Night Ride 20,Adult Single Bus Trip 2,Jan,2018,11
Bus,Night Ride 20,Adult Single Bus Trip 2,Feb,2017,5
Bus,Night Ride 20,Adult Single Bus Trip 2,Feb,2018,9
Bus,Night Ride 20,Adult Single Bus Trip 2,Mar,2017,7
Bus,Night Ride 20,Adult Single Bus Trip 2,Apr,2017,2
Bus,Night Ride 20,Adult Single Bus Trip 2,May,2017,2
Bus,Night Ride 20,Adult Single Bus Trip 2,Jun,2017,6
Bus,Night Ride 20,Adult Single Bus Trip 2,Jul,2017,6
Bus,Night Ride 20,Adult Single Bus Trip 2,Aug,2016,7
Bus,Night Ride 20,Adult Single Bus Trip 2,Sep,2016,5
Bus,Night Ride 20,Adult Single Bus Trip 2,Sep,2017,7
Bus,Night Ride 20,Adult Single Bus Trip 2,Oct,2016,11
Bus,Night Ride 20,Adult Single Bus Trip 2,Oct,2017,8
Bus,Night Ride 20,Adult Single Bus Trip 2,Nov,2016,10
Bus,Night Ride 20,Adult Single Bus Trip 2,Nov,2017,3
Bus,Night Ride 20,Adult Single Bus Trip 2,Dec,2016,9
Bus,Night Ride 20,Adult Single Bus Trip 2,Dec,2017,11
Bus,Night Ride 20,Child/Youth,Jan,2017,17
Bus,Night Ride 20,Child/Youth,Jan,2018,17
Bus,Night Ride 20,Child/Youth,Feb,2017,9
Bus,Night Ride 20,Child/Youth,Feb,2018,27
Bus,Night Ride 20,Child/Youth,Mar,2017,9
Bus,Night Ride 20,Child/Youth,Apr,2017,11
Bus,Night Ride 20,Child/Youth,May,2017,22
Bus,Night Ride 20,Child/Youth,Jun,2017,25
Bus,Night Ride 20,Child/Youth,Jul,2016,5
Bus,Night Ride 20,Child/Youth,Jul,2017,12
Bus,Night Ride 20,Child/Youth,Aug,2016,7
Bus,Night Ride 20,Child/Youth,Aug,2017,13
Bus,Night Ride 20,Child/Youth,Sep,2016,4
Bus,Night Ride 20,Child/Youth,Sep,2017,11
Bus,Night Ride 20,Child/Youth,Oct,2016,11
Bus,Night Ride 20,Child/Youth,Oct,2017,6
Bus,Night Ride 20,Child/Youth,Nov,2016,13
Bus,Night Ride 20,Child/Youth,Nov,2017,21
Bus,Night Ride 20,Child/Youth,Dec,2016,16
Bus,Night Ride 20,Child/Youth,Dec,2017,25
Bus,Night Ride 20,Child/Youth Single Bus Trip 1,Feb,2017,1
Bus,Night Ride 20,Child/Youth Single Bus Trip 1,Feb,2018,1
Bus,Night Ride 20,Child/Youth Single Bus Trip 1,Nov,2017,2
Bus,Night Ride 20,Child/Youth Single Bus Trip 2,Jan,2018,1
Bus,Night Ride 20,Child/Youth Single Bus Trip 2,Feb,2017,2
Bus,Night Ride 20,Child/Youth Single Bus Trip 2,Jun,2017,1
Bus,Night Ride 20,Child/Youth Single Bus Trip 2,Sep,2017,1
Bus,Night Ride 20,Child/Youth Single Bus Trip 2,Oct,2017,1
Bus,Night Ride 20,Child/Youth Single Bus Trip 2,Dec,2016,1
Bus,Night Ride 20,Child/Youth Single Bus Trip 2,Dec,2017,1
Bus,Night Ride 20,Concession,Jan,2017,29
Bus,Night Ride 20,Concession,Jan,2018,39
Bus,Night Ride 20,Concession,Feb,2017,21
Bus,Night Ride 20,Concession,Feb,2018,19
Bus,Night Ride 20,Concession,Mar,2017,30
Bus,Night Ride 20,Concession,Apr,2017,26
Bus,Night Ride 20,Concession,May,2017,25
Bus,Night Ride 20,Concession,Jun,2017,26
Bus,Night Ride 20,Concession,Jul,2016,71
Bus,Night Ride 20,Concession,Jul,2017,30
Bus,Night Ride 20,Concession,Aug,2016,39
Bus,Night Ride 20,Concession,Aug,2017,25
Bus,Night Ride 20,Concession,Sep,2016,34
Bus,Night Ride 20,Concession,Sep,2017,41
Bus,Night Ride 20,Concession,Oct,2016,45
Bus,Night Ride 20,Concession,Oct,2017,50
Bus,Night Ride 20,Concession,Nov,2016,32
Bus,Night Ride 20,Concession,Nov,2017,32
Bus,Night Ride 20,Concession,Dec,2016,45
Bus,Night Ride 20,Concession,Dec,2017,44
Bus,Night Ride 20,School Student,Oct,2017,1
Bus,Night Ride 20,Senior/Pensioner,Jan,2017,55
Bus,Night Ride 20,Senior/Pensioner,Jan,2018,66
Bus,Night Ride 20,Senior/Pensioner,Feb,2017,46
Bus,Night Ride 20,Senior/Pensioner,Feb,2018,79
Bus,Night Ride 20,Senior/Pensioner,Mar,2017,51
Bus,Night Ride 20,Senior/Pensioner,Apr,2017,56
Bus,Night Ride 20,Senior/Pensioner,May,2017,75
Bus,Night Ride 20,Senior/Pensioner,Jun,2017,71
Bus,Night Ride 20,Senior/Pensioner,Jul,2016,42
Bus,Night Ride 20,Senior/Pensioner,Jul,2017,58
Bus,Night Ride 20,Senior/Pensioner,Aug,2016,49
Bus,Night Ride 20,Senior/Pensioner,Aug,2017,39
Bus,Night Ride 20,Senior/Pensioner,Sep,2016,51
Bus,Night Ride 20,Senior/Pensioner,Sep,2017,44
Bus,Night Ride 20,Senior/Pensioner,Oct,2016,49
Bus,Night Ride 20,Senior/Pensioner,Oct,2017,51
Bus,Night Ride 20,Senior/Pensioner,Nov,2016,53
Bus,Night Ride 20,Senior/Pensioner,Nov,2017,77
Bus,Night Ride 20,Senior/Pensioner,Dec,2016,73
Bus,Night Ride 20,Senior/Pensioner,Dec,2017,68
Bus,Night Ride 30,Adult,Jan,2017,"5,689"
Bus,Night Ride 30,Adult,Jan,2018,"5,490"
Bus,Night Ride 30,Adult,Feb,2017,"5,551"
Bus,Night Ride 30,Adult,Feb,2018,"5,322"
Bus,Night Ride 30,Adult,Mar,2017,"5,846"
Bus,Night Ride 30,Adult,Apr,2017,"5,972"
Bus,Night Ride 30,Adult,May,2017,"5,701"
Bus,Night Ride 30,Adult,Jun,2017,"5,674"
Bus,Night Ride 30,Adult,Jul,2016,"4,960"
Bus,Night Ride 30,Adult,Jul,2017,"5,390"
Bus,Night Ride 30,Adult,Aug,2016,"4,736"
Bus,Night Ride 30,Adult,Aug,2017,"4,854"
Bus,Night Ride 30,Adult,Sep,2016,"5,025"
Bus,Night Ride 30,Adult,Sep,2017,"4,947"
Bus,Night Ride 30,Adult,Oct,2016,"5,517"
Bus,Night Ride 30,Adult,Oct,2017,"5,747"
Bus,Night Ride 30,Adult,Nov,2016,"5,719"
Bus,Night Ride 30,Adult,Nov,2017,"5,735"
Bus,Night Ride 30,Adult,Dec,2016,"6,190"
Bus,Night Ride 30,Adult,Dec,2017,"6,107"
Bus,Night Ride 30,Adult Single Bus Trip 1,Jan,2017,26
Bus,Night Ride 30,Adult Single Bus Trip 1,Jan,2018,5
Bus,Night Ride 30,Adult Single Bus Trip 1,Feb,2017,12
Bus,Night Ride 30,Adult Single Bus Trip 1,Feb,2018,6
Bus,Night Ride 30,Adult Single Bus Trip 1,Mar,2017,19
Bus,Night Ride 30,Adult Single Bus Trip 1,Apr,2017,35
Bus,Night Ride 30,Adult Single Bus Trip 1,May,2017,12
Bus,Night Ride 30,Adult Single Bus Trip 1,Jun,2017,17
Bus,Night Ride 30,Adult Single Bus Trip 1,Jul,2017,26
Bus,Night Ride 30,Adult Single Bus Trip 1,Aug,2016,35
Bus,Night Ride 30,Adult Single Bus Trip 1,Aug,2017,15
Bus,Night Ride 30,Adult Single Bus Trip 1,Sep,2016,19
Bus,Night Ride 30,Adult Single Bus Trip 1,Sep,2017,20
Bus,Night Ride 30,Adult Single Bus Trip 1,Oct,2016,27
Bus,Night Ride 30,Adult Single Bus Trip 1,Oct,2017,16
Bus,Night Ride 30,Adult Single Bus Trip 1,Nov,2016,39
Bus,Night Ride 30,Adult Single Bus Trip 1,Nov,2017,20
Bus,Night Ride 30,Adult Single Bus Trip 1,Dec,2016,39
Bus,Night Ride 30,Adult Single Bus Trip 1,Dec,2017,13
Bus,Night Ride 30,Adult Single Bus Trip 2,Jan,2017,62
Bus,Night Ride 30,Adult Single Bus Trip 2,Jan,2018,33
Bus,Night Ride 30,Adult Single Bus Trip 2,Feb,2017,45
Bus,Night Ride 30,Adult Single Bus Trip 2,Feb,2018,31
Bus,Night Ride 30,Adult Single Bus Trip 2,Mar,2017,37
Bus,Night Ride 30,Adult Single Bus Trip 2,Apr,2017,64
Bus,Night Ride 30,Adult Single Bus Trip 2,May,2017,27
Bus,Night Ride 30,Adult Single Bus Trip 2,Jun,2017,56
Bus,Night Ride 30,Adult Single Bus Trip 2,Jul,2017,46
Bus,Night Ride 30,Adult Single Bus Trip 2,Aug,2016,43
Bus,Night Ride 30,Adult Single Bus Trip 2,Aug,2017,42
Bus,Night Ride 30,Adult Single Bus Trip 2,Sep,2016,39
Bus,Night Ride 30,Adult Single Bus Trip 2,Sep,2017,27
Bus,Night Ride 30,Adult Single Bus Trip 2,Oct,2016,52
Bus,Night Ride 30,Adult Single Bus Trip 2,Oct,2017,55
Bus,Night Ride 30,Adult Single Bus Trip 2,Nov,2016,62
Bus,Night Ride 30,Adult Single Bus Trip 2,Nov,2017,25
Bus,Night Ride 30,Adult Single Bus Trip 2,Dec,2016,75
Bus,Night Ride 30,Adult Single Bus Trip 2,Dec,2017,45
Bus,Night Ride 30,Adult Single Bus Trip 3,Jan,2017,179
Bus,Night Ride 30,Adult Single Bus Trip 3,Jan,2018,64
Bus,Night Ride 30,Adult Single Bus Trip 3,Feb,2017,150
Bus,Night Ride 30,Adult Single Bus Trip 3,Feb,2018,35
Bus,Night Ride 30,Adult Single Bus Trip 3,Mar,2017,90
Bus,Night Ride 30,Adult Single Bus Trip 3,Apr,2017,153
Bus,Night Ride 30,Adult Single Bus Trip 3,May,2017,117
Bus,Night Ride 30,Adult Single Bus Trip 3,Jun,2017,124
Bus,Night Ride 30,Adult Single Bus Trip 3,Jul,2017,125
Bus,Night Ride 30,Adult Single Bus Trip 3,Aug,2016,252
Bus,Night Ride 30,Adult Single Bus Trip 3,Aug,2017,80
Bus,Night Ride 30,Adult Single Bus Trip 3,Sep,2016,151
Bus,Night Ride 30,Adult Single Bus Trip 3,Sep,2017,74
Bus,Night Ride 30,Adult Single Bus Trip 3,Oct,2016,196
Bus,Night Ride 30,Adult Single Bus Trip 3,Oct,2017,70
Bus,Night Ride 30,Adult Single Bus Trip 3,Nov,2016,150
Bus,Night Ride 30,Adult Single Bus Trip 3,Nov,2017,44
Bus,Night Ride 30,Adult Single Bus Trip 3,Dec,2016,240
Bus,Night Ride 30,Adult Single Bus Trip 3,Dec,2017,85
Bus,Night Ride 30,Child/Youth,Jan,2017,201
Bus,Night Ride 30,Child/Youth,Jan,2018,181
Bus,Night Ride 30,Child/Youth,Feb,2017,199
Bus,Night Ride 30,Child/Youth,Feb,2018,169
Bus,Night Ride 30,Child/Youth,Mar,2017,144
Bus,Night Ride 30,Child/Youth,Apr,2017,223
Bus,Night Ride 30,Child/Youth,May,2017,116
Bus,Night Ride 30,Child/Youth,Jun,2017,151
Bus,Night Ride 30,Child/Youth,Jul,2016,102
Bus,Night Ride 30,Child/Youth,Jul,2017,156
Bus,Night Ride 30,Child/Youth,Aug,2016,106
Bus,Night Ride 30,Child/Youth,Aug,2017,126
Bus,Night Ride 30,Child/Youth,Sep,2016,121
Bus,Night Ride 30,Child/Youth,Sep,2017,156
Bus,Night Ride 30,Child/Youth,Oct,2016,155
Bus,Night Ride 30,Child/Youth,Oct,2017,152
Bus,Night Ride 30,Child/Youth,Nov,2016,176
Bus,Night Ride 30,Child/Youth,Nov,2017,136
Bus,Night Ride 30,Child/Youth,Dec,2016,178
Bus,Night Ride 30,Child/Youth,Dec,2017,209
Bus,Night Ride 30,Child/Youth Single Bus Trip 1,Jan,2017,1
Bus,Night Ride 30,Child/Youth Single Bus Trip 1,Feb,2017,1
Bus,Night Ride 30,Child/Youth Single Bus Trip 1,May,2017,1
Bus,Night Ride 30,Child/Youth Single Bus Trip 1,Jun,2017,1
Bus,Night Ride 30,Child/Youth Single Bus Trip 1,Jul,2017,1
Bus,Night Ride 30,Child/Youth Single Bus Trip 1,Aug,2016,5
Bus,Night Ride 30,Child/Youth Single Bus Trip 1,Sep,2016,2
Bus,Night Ride 30,Child/Youth Single Bus Trip 1,Oct,2016,1
Bus,Night Ride 30,Child/Youth Single Bus Trip 1,Nov,2016,1
Bus,Night Ride 30,Child/Youth Single Bus Trip 1,Dec,2016,4
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Jan,2017,11
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Jan,2018,5
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Feb,2017,2
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Feb,2018,1
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Mar,2017,3
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Apr,2017,2
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,May,2017,7
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Jul,2017,5
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Aug,2016,8
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Aug,2017,1
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Sep,2016,6
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Sep,2017,2
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Oct,2016,10
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Oct,2017,3
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Dec,2016,12
Bus,Night Ride 30,Child/Youth Single Bus Trip 2,Dec,2017,3
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Jan,2017,12
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Jan,2018,4
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Feb,2017,10
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Feb,2018,4
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Mar,2017,4
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Apr,2017,9
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,May,2017,3
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Jun,2017,7
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Jul,2017,7
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Aug,2016,20
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Aug,2017,5
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Sep,2016,11
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Sep,2017,1
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Oct,2016,11
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Oct,2017,3
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Nov,2016,12
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Nov,2017,2
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Dec,2016,17
Bus,Night Ride 30,Child/Youth Single Bus Trip 3,Dec,2017,4
Bus,Night Ride 30,Concession,Jan,2017,555
Bus,Night Ride 30,Concession,Jan,2018,544
Bus,Night Ride 30,Concession,Feb,2017,624
Bus,Night Ride 30,Concession,Feb,2018,497
Bus,Night Ride 30,Concession,Mar,2017,696
Bus,Night Ride 30,Concession,Apr,2017,849
Bus,Night Ride 30,Concession,May,2017,664
Bus,Night Ride 30,Concession,Jun,2017,692
Bus,Night Ride 30,Concession,Jul,2016,639
Bus,Night Ride 30,Concession,Jul,2017,697
Bus,Night Ride 30,Concession,Aug,2016,641
Bus,Night Ride 30,Concession,Aug,2017,664
Bus,Night Ride 30,Concession,Sep,2016,597
Bus,Night Ride 30,Concession,Sep,2017,643
Bus,Night Ride 30,Concession,Oct,2016,673
Bus,Night Ride 30,Concession,Oct,2017,705
Bus,Night Ride 30,Concession,Nov,2016,722
Bus,Night Ride 30,Concession,Nov,2017,687
Bus,Night Ride 30,Concession,Dec,2016,659
Bus,Night Ride 30,Concession,Dec,2017,630
Bus,Night Ride 30,Free Travel,Jan,2017,10
Bus,Night Ride 30,Free Travel,Jan,2018,17
Bus,Night Ride 30,Free Travel,Feb,2017,13
Bus,Night Ride 30,Free Travel,Feb,2018,15
Bus,Night Ride 30,Free Travel,Mar,2017,15
Bus,Night Ride 30,Free Travel,Apr,2017,13
Bus,Night Ride 30,Free Travel,May,2017,8
Bus,Night Ride 30,Free Travel,Jun,2017,11
Bus,Night Ride 30,Free Travel,Jul,2016,21
Bus,Night Ride 30,Free Travel,Jul,2017,15
Bus,Night Ride 30,Free Travel,Aug,2016,15
Bus,Night Ride 30,Free Travel,Aug,2017,20
Bus,Night Ride 30,Free Travel,Sep,2016,16
Bus,Night Ride 30,Free Travel,Sep,2017,16
Bus,Night Ride 30,Free Travel,Oct,2016,13
Bus,Night Ride 30,Free Travel,Oct,2017,13
Bus,Night Ride 30,Free Travel,Nov,2016,10
Bus,Night Ride 30,Free Travel,Nov,2017,15
Bus,Night Ride 30,Free Travel,Dec,2016,11
Bus,Night Ride 30,Free Travel,Dec,2017,23
Bus,Night Ride 30,Senior/Pensioner,Jan,2017,644
Bus,Night Ride 30,Senior/Pensioner,Jan,2018,692
Bus,Night Ride 30,Senior/Pensioner,Feb,2017,744
Bus,Night Ride 30,Senior/Pensioner,Feb,2018,721
Bus,Night Ride 30,Senior/Pensioner,Mar,2017,753
Bus,Night Ride 30,Senior/Pensioner,Apr,2017,740
Bus,Night Ride 30,Senior/Pensioner,May,2017,650
Bus,Night Ride 30,Senior/Pensioner,Jun,2017,690
Bus,Night Ride 30,Senior/Pensioner,Jul,2016,634
Bus,Night Ride 30,Senior/Pensioner,Jul,2017,718
Bus,Night Ride 30,Senior/Pensioner,Aug,2016,650
Bus,Night Ride 30,Senior/Pensioner,Aug,2017,676
Bus,Night Ride 30,Senior/Pensioner,Sep,2016,695
Bus,Night Ride 30,Senior/Pensioner,Sep,2017,721
Bus,Night Ride 30,Senior/Pensioner,Oct,2016,712
Bus,Night Ride 30,Senior/Pensioner,Oct,2017,736
Bus,Night Ride 30,Senior/Pensioner,Nov,2016,680
Bus,Night Ride 30,Senior/Pensioner,Nov,2017,778
Bus,Night Ride 30,Senior/Pensioner,Dec,2016,704
Bus,Night Ride 30,Senior/Pensioner,Dec,2017,803
Bus,Night Ride 40,Adult,Jan,2017,"6,297"
Bus,Night Ride 40,Adult,Jan,2018,"6,089"
Bus,Night Ride 40,Adult,Feb,2017,"5,939"
Bus,Night Ride 40,Adult,Feb,2018,"5,489"
Bus,Night Ride 40,Adult,Mar,2017,"6,283"
Bus,Night Ride 40,Adult,Apr,2017,"6,699"
Bus,Night Ride 40,Adult,May,2017,"6,192"
Bus,Night Ride 40,Adult,Jun,2017,"6,070"
Bus,Night Ride 40,Adult,Jul,2016,"5,976"
Bus,Night Ride 40,Adult,Jul,2017,"6,144"
Bus,Night Ride 40,Adult,Aug,2016,"6,193"
Bus,Night Ride 40,Adult,Aug,2017,"5,480"
Bus,Night Ride 40,Adult,Sep,2016,"5,873"
Bus,Night Ride 40,Adult,Sep,2017,"5,832"
Bus,Night Ride 40,Adult,Oct,2016,"6,636"
Bus,Night Ride 40,Adult,Oct,2017,"6,422"
Bus,Night Ride 40,Adult,Nov,2016,"6,147"
Bus,Night Ride 40,Adult,Nov,2017,"6,564"
Bus,Night Ride 40,Adult,Dec,2016,"6,640"
Bus,Night Ride 40,Adult,Dec,2017,"7,074"
Bus,Night Ride 40,Adult Single Bus Trip 1,Jan,2017,16
Bus,Night Ride 40,Adult Single Bus Trip 1,Jan,2018,21
Bus,Night Ride 40,Adult Single Bus Trip 1,Feb,2017,13
Bus,Night Ride 40,Adult Single Bus Trip 1,Feb,2018,10
Bus,Night Ride 40,Adult Single Bus Trip 1,Mar,2017,24
Bus,Night Ride 40,Adult Single Bus Trip 1,Apr,2017,23
Bus,Night Ride 40,Adult Single Bus Trip 1,May,2017,20
Bus,Night Ride 40,Adult Single Bus Trip 1,Jun,2017,11
Bus,Night Ride 40,Adult Single Bus Trip 1,Jul,2017,23
Bus,Night Ride 40,Adult Single Bus Trip 1,Aug,2016,25
Bus,Night Ride 40,Adult Single Bus Trip 1,Aug,2017,16
Bus,Night Ride 40,Adult Single Bus Trip 1,Sep,2016,24
Bus,Night Ride 40,Adult Single Bus Trip 1,Sep,2017,10
Bus,Night Ride 40,Adult Single Bus Trip 1,Oct,2016,18
Bus,Night Ride 40,Adult Single Bus Trip 1,Oct,2017,16
Bus,Night Ride 40,Adult Single Bus Trip 1,Nov,2016,13
Bus,Night Ride 40,Adult Single Bus Trip 1,Nov,2017,15
Bus,Night Ride 40,Adult Single Bus Trip 1,Dec,2016,26
Bus,Night Ride 40,Adult Single Bus Trip 1,Dec,2017,5
